Factor	ASV	edge	sig	core_group	Category	Correlation
Wind_low_Week1	0c894f326955a65e0ce95e50bd247d78	0.437850092	3.76E-09	Microtrichales	Climatic_conditions	Positive
Wind_low_Week1	0dee8b551f26bdd25ebf4b0c13a3e2a4	0.437850092	3.76E-09	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week1	0f98ed9d55383cfc3f3c17986ed8aefd	0.437850092	3.76E-09	Sphingomonadales	Climatic_conditions	Positive
Wind_low_Week1	129884b407cd7000590ff8762316b9db	0.437850092	3.76E-09	Microtrichales	Climatic_conditions	Positive
Wind_low_Week1	2470233cf624ef076471fa15fd41738f	0.437850092	3.76E-09	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week1	2855d3c8f259305a21ae4524d8ef1685	0.437850092	3.76E-09	Sphingomonadales	Climatic_conditions	Positive
Wind_low_Week1	2cf92769f20494ffec1d7d6cd00df95a	0.437850092	3.76E-09	Hypocreales	Climatic_conditions	Positive
Wind_low_Week1	310ce1543c014bb997062ae1135ff872	0.437850092	3.76E-09	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week1	46ea3279d92b209298c07ba78a26f0a2	0.437850092	3.76E-09	Sphingomonadales	Climatic_conditions	Positive
Wind_low_Week1	4a87f66ec3d95fbf8a55db181496a16b	0.437850092	3.76E-09	Microtrichales	Climatic_conditions	Positive
Wind_low_Week1	4d0f9494b08c8e7393cf953072e7c90e	0.437850092	3.76E-09	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week1	4f5bcf85a754766052861860c61f8872	0.437850092	3.76E-09	Caulobacterales	Climatic_conditions	Positive
Wind_low_Week1	5254d0ae5ccd98cc5bd3e9aa92a16d75	0.437850092	3.76E-09	Microtrichales	Climatic_conditions	Positive
Wind_low_Week1	53d02f5662d41fda2bb3f96b5e77dc25	0.437850092	3.76E-09	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week1	57d2541209d9b0461ba188a22582411f	0.437850092	3.76E-09	Sphingomonadales	Climatic_conditions	Positive
Wind_low_Week1	60c78718bb5f7b97475dccfe7e696e90	0.437850092	3.76E-09	Chaetothyriales	Climatic_conditions	Positive
Wind_low_Week1	62378babeaae5fbeed1b9ee5e9f1b65a	0.437850092	3.76E-09	Burkholderiales	Climatic_conditions	Positive
Wind_low_Week1	6a719033fad0e92603da1062e0c4e8d1	0.437850092	3.76E-09	Burkholderiales	Climatic_conditions	Positive
Wind_low_Week1	6ab3545cbc7eda33ba3068dd21368550	0.437850092	3.76E-09	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week1	6c2512d16d8f329078623924ddc5646d	0.437850092	3.76E-09	Sphingomonadales	Climatic_conditions	Positive
Wind_low_Week1	7045f862143be3f45abbfbf260089ccb	0.437850092	3.76E-09	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week1	70b3f95c048824a9b300bea9efadb8ee	0.437850092	3.76E-09	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week1	75f2e88a3c71b95ecd0d56a5c19f7c32	0.437850092	3.76E-09	Hypocreales	Climatic_conditions	Positive
Wind_low_Week1	76712860ba9b2363d3889a4b759e258d	0.437850092	3.76E-09	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week1	7ac3a558c35b538f6fce8d8e6c288e82	0.437850092	3.76E-09	Pleosporales	Climatic_conditions	Positive
Wind_low_Week1	8a84fdc6a5f52991cabef6d65ced0eda	0.437850092	3.76E-09	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week1	8c5af3ae4cda3e3bfeec7074becd34fa	0.437850092	3.76E-09	Microtrichales	Climatic_conditions	Positive
Wind_low_Week1	8de17b40694e63c85b037c2419489a96	0.437850092	3.76E-09	Propionibacteriales	Climatic_conditions	Positive
Wind_low_Week1	8f2cf5198979075f374c3dc051c0cba7	0.437850092	3.76E-09	Microtrichales	Climatic_conditions	Positive
Wind_low_Week1	924e45610c8e5c87e1816387f31278aa	0.437850092	3.76E-09	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week1	a1e4383c29f219b569a1140b08db852f	0.437850092	3.76E-09	Caulobacterales	Climatic_conditions	Positive
Wind_low_Week1	ad65e4ce4d1b3bc7cdc541c8519adb81	0.437850092	3.76E-09	Caulobacterales	Climatic_conditions	Positive
Wind_low_Week1	b489c2e88c61a37792d86956f564edfb	0.437850092	3.76E-09	Sphingomonadales	Climatic_conditions	Positive
Wind_low_Week1	c29866a474ac9e3f77e1576b43bd4dcf	0.437850092	3.76E-09	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week1	cd200bbfab7e4d08844e3e82e267d8ac	0.437850092	3.76E-09	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week1	d29f449e168e8c53d550f8763e94f0cb	0.437850092	3.76E-09	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week1	d517e8836ab3e48854df149a4e76b910	0.437850092	3.76E-09	Caulobacterales	Climatic_conditions	Positive
Wind_low_Week1	d8bf8cbe02f1d11f037720f1b9170de8	0.437850092	3.76E-09	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week1	e818b3cad48446f2fd4958a718a689d2	0.437850092	3.76E-09	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week1	e92b6d2d5c95a1770547260f20f79090	0.437850092	3.76E-09	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week1	ee5376340510e2be5ddb4ef4dc365126	0.437850092	3.76E-09	Burkholderiales	Climatic_conditions	Positive
Wind_low_Week1	f5db28ef0e7e43e30e84b818d732074f	0.437850092	3.76E-09	Caulobacterales	Climatic_conditions	Positive
Wind_low_Week1	fec6577af6791ec529624f445e2e7149	0.437850092	3.76E-09	Solirubrobacterales	Climatic_conditions	Positive
Wind_low_Week1	ff356736a1f364b320971599409d6f4a	0.437850092	3.76E-09	Microtrichales	Climatic_conditions	Positive
Wind_low_Week1	ffa58d5293e844489823a8c7b92c680f	0.437850092	3.76E-09	Burkholderiales	Climatic_conditions	Positive
Dewpoint_high_Week1	56b17ee22867f28d69ceed6536bce3f4	0.446677153	1.47E-09	Hypocreales	Climatic_conditions	Positive
Wind_low_Week1	000966dee15f02548d528e5f6ed42b2b	0.447205864	1.38E-09	Sphingomonadales	Climatic_conditions	Positive
Wind_low_Week1	04eee05dc79cb35d24faff90d925211f	0.447205864	1.38E-09	Burkholderiales	Climatic_conditions	Positive
Wind_low_Week1	090e24242a86f06e9cc5b3ee09784670	0.447205864	1.38E-09	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week1	0a1378b0e848399608ccfa362eea7a45	0.447205864	1.38E-09	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week1	0bec17d259e1a8a180319dec3333dff7	0.447205864	1.38E-09	Burkholderiales	Climatic_conditions	Positive
Wind_low_Week1	0fdb625b1cd4ffc39cdecec68a35ec87	0.447205864	1.38E-09	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week1	133a347cd5f6d7fef105221568c2d3d3	0.447205864	1.38E-09	Sphingomonadales	Climatic_conditions	Positive
Wind_low_Week1	13e1b4352cfe38f51c402f08bc049289	0.447205864	1.38E-09	Caulobacterales	Climatic_conditions	Positive
Wind_low_Week1	16a40032e39724b95aad586634e84b36	0.447205864	1.38E-09	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week1	193d1b53eecb323bf69183b6f5fb086b	0.447205864	1.38E-09	Sphingomonadales	Climatic_conditions	Positive
Wind_low_Week1	1a3989dbc7af661b8c16dbec23b7245e	0.447205864	1.38E-09	Burkholderiales	Climatic_conditions	Positive
Wind_low_Week1	1b4a36c5e0fb1f66d44ebb1518af0b3f	0.447205864	1.38E-09	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week1	1b9f84e0c2836b80d4f0aeb643d50531	0.447205864	1.38E-09	Burkholderiales	Climatic_conditions	Positive
Wind_low_Week1	1dfc4a48e0fe682901063d77f4b1ab6b	0.447205864	1.38E-09	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week1	1ff3d5dabc56551943400920fa98885a	0.447205864	1.38E-09	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week1	2bad728de6d4463d25225227ada99bbc	0.447205864	1.38E-09	Burkholderiales	Climatic_conditions	Positive
Wind_low_Week1	2c08fff750f9bb6f9889354329bd3348	0.447205864	1.38E-09	Chaetothyriales	Climatic_conditions	Positive
Wind_low_Week1	309f953aee8d1a19542d9cba9ef48335	0.447205864	1.38E-09	Pleosporales	Climatic_conditions	Positive
Wind_low_Week1	3355a4590cc84886ef2a66d40144b0d7	0.447205864	1.38E-09	Solirubrobacterales	Climatic_conditions	Positive
Wind_low_Week1	3587d2c7ee59d9ed588dcc3a006d82ff	0.447205864	1.38E-09	Hypocreales	Climatic_conditions	Positive
Wind_low_Week1	395c81b8fb639fc7ec48f225275e4ffe	0.447205864	1.38E-09	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week1	49b7352c413e83e636b94d481358b86b	0.447205864	1.38E-09	Burkholderiales	Climatic_conditions	Positive
Wind_low_Week1	4fe10d11f71b6a5f811fd67a40df8d9a	0.447205864	1.38E-09	Solirubrobacterales	Climatic_conditions	Positive
Wind_low_Week1	50219c74cfa781a1775f57c296b6cce6	0.447205864	1.38E-09	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week1	520fa97e35ad2793fa6440cbcc829862	0.447205864	1.38E-09	Chaetothyriales	Climatic_conditions	Positive
Wind_low_Week1	527fe37394153e93544f648bc24c6c91	0.447205864	1.38E-09	Burkholderiales	Climatic_conditions	Positive
Wind_low_Week1	532f6c04e3c8867824b1fd00eac72cc7	0.447205864	1.38E-09	Sphingomonadales	Climatic_conditions	Positive
Wind_low_Week1	5a348601d6a5b2af49abd7ca2c86e77b	0.447205864	1.38E-09	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week1	67a884112653522792914268e762b38a	0.447205864	1.38E-09	Chaetothyriales	Climatic_conditions	Positive
Wind_low_Week1	6e3d134eb056e8e987392d67ee45ce57	0.447205864	1.38E-09	Hypocreales	Climatic_conditions	Positive
Wind_low_Week1	760402de72fc5cfcda8a1e46573a293f	0.447205864	1.38E-09	Sphingomonadales	Climatic_conditions	Positive
Wind_low_Week1	7818d825590d4a4f576320027dafc34b	0.447205864	1.38E-09	Burkholderiales	Climatic_conditions	Positive
Wind_low_Week1	7ae876ef521fefde1922d91500d20038	0.447205864	1.38E-09	Solirubrobacterales	Climatic_conditions	Positive
Wind_low_Week1	7d1a0b86a4a6806cea86c2412285dd60	0.447205864	1.38E-09	Burkholderiales	Climatic_conditions	Positive
Wind_low_Week1	7fa5691c3169021006d8b71e71413b07	0.447205864	1.38E-09	Solirubrobacterales	Climatic_conditions	Positive
Wind_low_Week1	825d203260fec108ca18cc71c2aeb6d6	0.447205864	1.38E-09	Chaetothyriales	Climatic_conditions	Positive
Wind_low_Week1	83989368dfd461ceecb323a065140b0d	0.447205864	1.38E-09	Pleosporales	Climatic_conditions	Positive
Wind_low_Week1	8a9f14a0a61e433e05dcbefc6e60acfd	0.447205864	1.38E-09	Propionibacteriales	Climatic_conditions	Positive
Wind_low_Week1	8c44e32fc42418e461c2103ac929798a	0.447205864	1.38E-09	Sphingomonadales	Climatic_conditions	Positive
Wind_low_Week1	8d8a50ce8b89224bed83187c84eed0c4	0.447205864	1.38E-09	Burkholderiales	Climatic_conditions	Positive
Wind_low_Week1	9e3841e1e543346fed6d08f764f949b5	0.447205864	1.38E-09	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week1	9e49dcac976ba1217cc56c4a9f5dc42b	0.447205864	1.38E-09	Burkholderiales	Climatic_conditions	Positive
Wind_low_Week1	9fa2aae155233b10c54b855f389edd13	0.447205864	1.38E-09	Sphingomonadales	Climatic_conditions	Positive
Wind_low_Week1	a33dff18ae3e75a1f42475455e5f4cf0	0.447205864	1.38E-09	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week1	ad5424d597afb40ed1c8e26d4b5e6742	0.447205864	1.38E-09	Propionibacteriales	Climatic_conditions	Positive
Wind_low_Week1	b5323f9c459f88d1c849f44fbd2f577c	0.447205864	1.38E-09	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week1	b636a30fc504f6f41f6cb37158c10a1b	0.447205864	1.38E-09	Chaetothyriales	Climatic_conditions	Positive
Wind_low_Week1	bbf63a6658d4559a5940efdcb336a579	0.447205864	1.38E-09	Sphingomonadales	Climatic_conditions	Positive
Wind_low_Week1	c182c5d9e71bef4686fa166e474b542d	0.447205864	1.38E-09	Burkholderiales	Climatic_conditions	Positive
Wind_low_Week1	c617e15c66a80adff442a49bf1f4859d	0.447205864	1.38E-09	Burkholderiales	Climatic_conditions	Positive
Wind_low_Week1	d21bcbaa8acfc7c1f3b45fea717873c2	0.447205864	1.38E-09	Xylariales	Climatic_conditions	Positive
Wind_low_Week1	d5f6f8979e1ceb0b02c015be207a7b32	0.447205864	1.38E-09	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week1	dafe07d1fee32bd5123bda17f7fd8b6f	0.447205864	1.38E-09	Caulobacterales	Climatic_conditions	Positive
Wind_low_Week1	dc9b2586f36dadf326111eff016a786b	0.447205864	1.38E-09	Solirubrobacterales	Climatic_conditions	Positive
Wind_low_Week1	dcd49b6032f33dbc1bb0e8a61e42f87b	0.447205864	1.38E-09	Caulobacterales	Climatic_conditions	Positive
Wind_low_Week1	deb4d6211023ccebda42d7001dff172f	0.447205864	1.38E-09	Propionibacteriales	Climatic_conditions	Positive
Wind_low_Week1	e04450568e771cf9a1020567bb175f5b	0.447205864	1.38E-09	Solirubrobacterales	Climatic_conditions	Positive
Wind_low_Week1	f8f53d1f9377eafa4724ae0de9f61e37	0.447205864	1.38E-09	Pleosporales	Climatic_conditions	Positive
Wind_low_Week1	feac37763427409657768c12bf6fff31	0.447205864	1.38E-09	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week2	a4f2007aea466dc2fb451aa9fdef7ef2	0.452879924	9.71E-10	Burkholderiales	Climatic_conditions	Positive
Dewpoint_low_Week2	56b17ee22867f28d69ceed6536bce3f4	0.453360699	9.17E-10	Hypocreales	Climatic_conditions	Positive
Wind_low_Week4	8af6b32886132c39b5cacac32d461a74	0.456012184	6.39E-10	Pleosporales	Climatic_conditions	Positive
Wind_low_Week2	b170e1cd4aa324dd477ae84d56a49a6d	0.456273133	6.22E-10	Sphingomonadales	Climatic_conditions	Positive
Wind_low_Week2	6a22d33345afd01441dba9a39fcf001e	0.465890489	1.59E-10	Sphingomonadales	Climatic_conditions	Positive
Wind_low_Week4	dbd48cf979847e445ac76b418d792cd1	0.470373432	8.44E-11	Sphingomonadales	Climatic_conditions	Positive
Temp_high_Week1	56b17ee22867f28d69ceed6536bce3f4	0.480679362	1.82E-11	Hypocreales	Climatic_conditions	Positive
Wind_low_Week1	31bb994ccd1107690b51ad62d7c6246d	0.502261063	6.15E-13	Sphingomonadales	Climatic_conditions	Positive
Wind_low_Week1	565337f0cd19eb2f617b8344bd602e73	0.502261063	6.15E-13	Burkholderiales	Climatic_conditions	Positive
Wind_low_Week1	44ef5ed5f8e38c35b4c897443240ab70	0.504403761	4.42E-13	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week1	68eb49cf6a60b5fad4557248671b001c	0.504403761	4.42E-13	Hypocreales	Climatic_conditions	Positive
Wind_low_Week1	8c3b7e332042497136687d7c6c196e79	0.504403761	4.42E-13	Helotiales	Climatic_conditions	Positive
Temp_low_Week1	56b17ee22867f28d69ceed6536bce3f4	0.505249375	3.97E-13	Hypocreales	Climatic_conditions	Positive
Wind_low_Week1	ef85fafd4591e7ff11b8ea5996dcbfb4	0.510921509	1.56E-13	Sphingomonadales	Climatic_conditions	Positive
Wind_low_Week1	fd9526b1978bd7835045ebe043327b95	0.515296559	7.53E-14	Hypocreales	Climatic_conditions	Positive
Wind_low_Week3	39f17021920ddf1ab8bd68fc58885bed	0.522113421	2.35E-14	Pleosporales	Climatic_conditions	Positive
Wind_low_Week3	48de9a3bd117a00c27ab0c558977f043	0.522113421	2.35E-14	Caulobacterales	Climatic_conditions	Positive
Wind_low_Week3	88214e1ded1e15e0b6ae3b6e9f954ca5	0.522113421	2.35E-14	Caulobacterales	Climatic_conditions	Positive
Wind_low_Week3	aa2f1d0c1c0ff80971509e5327f54ad7	0.522113421	2.35E-14	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week3	b77742b5dea035bae86bbe436c4b09f1	0.522113421	2.35E-14	Helotiales	Climatic_conditions	Positive
Wind_low_Week3	a11184eeb4d093c3d4b877e885060b2d	0.537866843	1.49E-15	Sphingomonadales	Climatic_conditions	Positive
Wind_low_Week3	a302a3b4429d28af0e3f9e6bfd2829c4	0.537866843	1.49E-15	Solirubrobacterales	Climatic_conditions	Positive
Wind_low_Week3	d3479ae93832293a7ec7c7649dad7c1b	0.537866843	1.49E-15	Caulobacterales	Climatic_conditions	Positive
Wind_low_Week4	02d24b824543877b5999f4873e1d0ed2	0.566433527	6.30E-18	Pleosporales	Climatic_conditions	Positive
Wind_low_Week4	5d995658d33115e235709895ab053710	0.566433527	6.30E-18	Pleosporales	Climatic_conditions	Positive
Wind_low_Week4	000966dee15f02548d528e5f6ed42b2b	0.574949634	1.13E-18	Sphingomonadales	Climatic_conditions	Positive
Wind_low_Week4	04eee05dc79cb35d24faff90d925211f	0.574949634	1.13E-18	Burkholderiales	Climatic_conditions	Positive
Wind_low_Week4	090e24242a86f06e9cc5b3ee09784670	0.574949634	1.13E-18	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week4	0a1378b0e848399608ccfa362eea7a45	0.574949634	1.13E-18	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week4	0bec17d259e1a8a180319dec3333dff7	0.574949634	1.13E-18	Burkholderiales	Climatic_conditions	Positive
Wind_low_Week4	0fdb625b1cd4ffc39cdecec68a35ec87	0.574949634	1.13E-18	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week4	133a347cd5f6d7fef105221568c2d3d3	0.574949634	1.13E-18	Sphingomonadales	Climatic_conditions	Positive
Wind_low_Week4	13e1b4352cfe38f51c402f08bc049289	0.574949634	1.13E-18	Caulobacterales	Climatic_conditions	Positive
Wind_low_Week4	16a40032e39724b95aad586634e84b36	0.574949634	1.13E-18	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week4	193d1b53eecb323bf69183b6f5fb086b	0.574949634	1.13E-18	Sphingomonadales	Climatic_conditions	Positive
Wind_low_Week4	1a3989dbc7af661b8c16dbec23b7245e	0.574949634	1.13E-18	Burkholderiales	Climatic_conditions	Positive
Wind_low_Week4	1b4a36c5e0fb1f66d44ebb1518af0b3f	0.574949634	1.13E-18	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week4	1b9f84e0c2836b80d4f0aeb643d50531	0.574949634	1.13E-18	Burkholderiales	Climatic_conditions	Positive
Wind_low_Week4	1dfc4a48e0fe682901063d77f4b1ab6b	0.574949634	1.13E-18	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week4	1ff3d5dabc56551943400920fa98885a	0.574949634	1.13E-18	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week4	2bad728de6d4463d25225227ada99bbc	0.574949634	1.13E-18	Burkholderiales	Climatic_conditions	Positive
Wind_low_Week4	2c08fff750f9bb6f9889354329bd3348	0.574949634	1.13E-18	Chaetothyriales	Climatic_conditions	Positive
Wind_low_Week4	309f953aee8d1a19542d9cba9ef48335	0.574949634	1.13E-18	Pleosporales	Climatic_conditions	Positive
Wind_low_Week4	3355a4590cc84886ef2a66d40144b0d7	0.574949634	1.13E-18	Solirubrobacterales	Climatic_conditions	Positive
Wind_low_Week4	3587d2c7ee59d9ed588dcc3a006d82ff	0.574949634	1.13E-18	Hypocreales	Climatic_conditions	Positive
Wind_low_Week4	395c81b8fb639fc7ec48f225275e4ffe	0.574949634	1.13E-18	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week4	49b7352c413e83e636b94d481358b86b	0.574949634	1.13E-18	Burkholderiales	Climatic_conditions	Positive
Wind_low_Week4	4fe10d11f71b6a5f811fd67a40df8d9a	0.574949634	1.13E-18	Solirubrobacterales	Climatic_conditions	Positive
Wind_low_Week4	50219c74cfa781a1775f57c296b6cce6	0.574949634	1.13E-18	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week4	520fa97e35ad2793fa6440cbcc829862	0.574949634	1.13E-18	Chaetothyriales	Climatic_conditions	Positive
Wind_low_Week4	527fe37394153e93544f648bc24c6c91	0.574949634	1.13E-18	Burkholderiales	Climatic_conditions	Positive
Wind_low_Week4	532f6c04e3c8867824b1fd00eac72cc7	0.574949634	1.13E-18	Sphingomonadales	Climatic_conditions	Positive
Wind_low_Week4	5a348601d6a5b2af49abd7ca2c86e77b	0.574949634	1.13E-18	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week4	67a884112653522792914268e762b38a	0.574949634	1.13E-18	Chaetothyriales	Climatic_conditions	Positive
Wind_low_Week4	6e3d134eb056e8e987392d67ee45ce57	0.574949634	1.13E-18	Hypocreales	Climatic_conditions	Positive
Wind_low_Week4	760402de72fc5cfcda8a1e46573a293f	0.574949634	1.13E-18	Sphingomonadales	Climatic_conditions	Positive
Wind_low_Week4	7818d825590d4a4f576320027dafc34b	0.574949634	1.13E-18	Burkholderiales	Climatic_conditions	Positive
Wind_low_Week4	7ae876ef521fefde1922d91500d20038	0.574949634	1.13E-18	Solirubrobacterales	Climatic_conditions	Positive
Wind_low_Week4	7d1a0b86a4a6806cea86c2412285dd60	0.574949634	1.13E-18	Burkholderiales	Climatic_conditions	Positive
Wind_low_Week4	7fa5691c3169021006d8b71e71413b07	0.574949634	1.13E-18	Solirubrobacterales	Climatic_conditions	Positive
Wind_low_Week4	825d203260fec108ca18cc71c2aeb6d6	0.574949634	1.13E-18	Chaetothyriales	Climatic_conditions	Positive
Wind_low_Week4	83989368dfd461ceecb323a065140b0d	0.574949634	1.13E-18	Pleosporales	Climatic_conditions	Positive
Wind_low_Week4	8a9f14a0a61e433e05dcbefc6e60acfd	0.574949634	1.13E-18	Propionibacteriales	Climatic_conditions	Positive
Wind_low_Week4	8c44e32fc42418e461c2103ac929798a	0.574949634	1.13E-18	Sphingomonadales	Climatic_conditions	Positive
Wind_low_Week4	8d8a50ce8b89224bed83187c84eed0c4	0.574949634	1.13E-18	Burkholderiales	Climatic_conditions	Positive
Wind_low_Week4	9e3841e1e543346fed6d08f764f949b5	0.574949634	1.13E-18	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week4	9e49dcac976ba1217cc56c4a9f5dc42b	0.574949634	1.13E-18	Burkholderiales	Climatic_conditions	Positive
Wind_low_Week4	9fa2aae155233b10c54b855f389edd13	0.574949634	1.13E-18	Sphingomonadales	Climatic_conditions	Positive
Wind_low_Week4	a33dff18ae3e75a1f42475455e5f4cf0	0.574949634	1.13E-18	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week4	ad5424d597afb40ed1c8e26d4b5e6742	0.574949634	1.13E-18	Propionibacteriales	Climatic_conditions	Positive
Wind_low_Week4	b5323f9c459f88d1c849f44fbd2f577c	0.574949634	1.13E-18	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week4	b636a30fc504f6f41f6cb37158c10a1b	0.574949634	1.13E-18	Chaetothyriales	Climatic_conditions	Positive
Wind_low_Week4	bbf63a6658d4559a5940efdcb336a579	0.574949634	1.13E-18	Sphingomonadales	Climatic_conditions	Positive
Wind_low_Week4	c182c5d9e71bef4686fa166e474b542d	0.574949634	1.13E-18	Burkholderiales	Climatic_conditions	Positive
Wind_low_Week4	c617e15c66a80adff442a49bf1f4859d	0.574949634	1.13E-18	Burkholderiales	Climatic_conditions	Positive
Wind_low_Week4	d21bcbaa8acfc7c1f3b45fea717873c2	0.574949634	1.13E-18	Xylariales	Climatic_conditions	Positive
Wind_low_Week4	d5f6f8979e1ceb0b02c015be207a7b32	0.574949634	1.13E-18	Rhizobiales	Climatic_conditions	Positive
Wind_low_Week4	dafe07d1fee32bd5123bda17f7fd8b6f	0.574949634	1.13E-18	Caulobacterales	Climatic_conditions	Positive
Wind_low_Week4	dc9b2586f36dadf326111eff016a786b	0.574949634	1.13E-18	Solirubrobacterales	Climatic_conditions	Positive
